eid,doi,doi_url,title,source
2-s2.0-84886044487,10.1109/CEWIT.2012.6606981,https://doi.org/10.1109/CEWIT.2012.6606981,A methodology for daylight optimisation of facades: An investigation of the opening design strategy with cellular automata for an office building,2012 9th International Conference and Expo on Emerging Technologies for A Smarter World Cewit 2012
2-s2.0-81255170216,10.1109/IE.2011.64,https://doi.org/10.1109/IE.2011.64,Network of epidermic/kinetic/systems,Proceedings 2011 7th International Conference on Intelligent Environments Ie 2011
2-s2.0-77956157476,10.1109/CESCE.2010.285,https://doi.org/10.1109/CESCE.2010.285,Parametric design based on building information modeling for sustainable buildings,International Conference on Challenges in Environmental Science and Computer Engineering Cesce 2010
2-s2.0-77956093499,10.1109/MACE.2010.5535819,https://doi.org/10.1109/MACE.2010.5535819,Dynamic object-oriented louver fin-and-tube heat exchanger model for vehicle cooling system,2010 International Conference on Mechanic Automation and Control Engineering Mace2010
2-s2.0-84870034647,10.1109/APPEEC.2010.5449511,https://doi.org/10.1109/APPEEC.2010.5449511,Bio-inspired kinetic envelopes for building energy efficiency based on parametric design of building information modeling,Asia Pacific Power and Energy Engineering Conference Appeec
2-s2.0-77952740301,10.1109/VR.2010.5444760,https://doi.org/10.1109/VR.2010.5444760,Second skin: Motion capture with actuated feedback for motor learning,Proceedings IEEE Virtual Reality
2-s2.0-77951003787,10.1109/ComputationWorld.2009.24,https://doi.org/10.1109/ComputationWorld.2009.24,Adaptive building skin systems: A morphogenomic framework for developing real-time interactive building skin systems,Computation World Future Computing Service Computation Adaptive Content Cognitive Patterns Computationworld 2009
2-s2.0-74549219376,10.1109/CSSim.2009.53,https://doi.org/10.1109/CSSim.2009.53,Integration of thermal dynamics and lighting in buildings with object oriented multi-domain approach,Cssim 2009 1st International Conference on Computational Intelligence Modelling and Simulation
2-s2.0-57349083190,10.1109/MWSYM.2008.4633153,https://doi.org/10.1109/MWSYM.2008.4633153,Vector and harmonic amplitude/phase corrected multi-envelope stimulus response measurements of nonlinear devices,IEEE MTT S International Microwave Symposium Digest
2-s2.0-46449134855,10.1109/IMSCCS.2007.4392657,https://doi.org/10.1109/IMSCCS.2007.4392657,Improved genetic identification algorithms on moisture absorption and desorption on building materials surface,Proceedings 2nd International Multi Symposiums on Computer and Computational Sciences Imsccs 07
2-s2.0-33749248368,10.1109/MWSYM.2005.1516992,https://doi.org/10.1109/MWSYM.2005.1516992,A predistortion linearization system for high power amplifiers with low frequency envelope memory effects,IEEE MTT S International Microwave Symposium Digest
2-s2.0-0347337985,10.1109/TCSII.2003.820237,https://doi.org/10.1109/TCSII.2003.820237,Adaptive Filter Design Subject to Output Envelope Constraints and Bounded Input Noise,IEEE Transactions on Circuits and Systems II Analog and Digital Signal Processing
2-s2.0-0041592505,10.1109/mwsym.2003.1212484,https://doi.org/10.1109/mwsym.2003.1212484,A novel behavorial model of power amplifier based on a dynamic envelope gain approach for the system level simulation and design,IEEE MTT S International Microwave Symposium Digest
2-s2.0-84947287914,10.1109/IPDPS.2003.1213269,https://doi.org/10.1109/IPDPS.2003.1213269,RMIX: A multiprotocol RMI framework for Java,Proceedings International Parallel and Distributed Processing Symposium IPDPS 2003
2-s2.0-0036611752,10.1109/TSP.2002.1003066,https://doi.org/10.1109/TSP.2002.1003066,Mean square convergence of adaptive envelope-constrained filtering,IEEE Transactions on Signal Processing
2-s2.0-0035330810,10.1109/81.922471,https://doi.org/10.1109/81.922471,Application of cubic constraint approximation in the recursive design of FIR filters subject to output envelope constraints,IEEE Transactions on Circuits and Systems I Fundamental Theory and Applications
2-s2.0-0035245919,10.1109/82.917789,https://doi.org/10.1109/82.917789,Design of adaptive envelope-constrained filters in the presence of impulsive noise,IEEE Transactions on Circuits and Systems II Analog and Digital Signal Processing
2-s2.0-0035686438,10.1109/MWSYM.2001.967189,https://doi.org/10.1109/MWSYM.2001.967189,High-efficiency high-level modulator for use in dynamic envelope tracking CDMA RF power amplifiers,IEEE MTT S International Microwave Symposium Digest
2-s2.0-0033682309,10.1109/ISCAS.2000.858694,https://doi.org/10.1109/ISCAS.2000.858694,Adaptive envelope-constrained filter design,Proceedings IEEE International Symposium on Circuits and Systems
2-s2.0-0033694135,10.1109/MWSYM.2000.863319,https://doi.org/10.1109/MWSYM.2000.863319,High efficiency CDMA RF power amplifier using dynamic envelope tracking technique,IEEE MTT S International Microwave Symposium Digest
2-s2.0-0031635886,10.1109/iscas.1998.694438,https://doi.org/10.1109/iscas.1998.694438,Efficient approach to noise suppression in adaptive filtering subject to output envelope constraints,Proceedings IEEE International Symposium on Circuits and Systems
2-s2.0-0030258329,10.1109/81.538993,https://doi.org/10.1109/81.538993,Application of Simplified Line Searches in the Design of Adaptive Envelope-Constrained Filters,IEEE Transactions on Circuits and Systems I Fundamental Theory and Applications
