eid,doi,doi_url,title,source
2-s2.0-85217816030,10.18086/swc.2023.06.04,https://doi.org/10.18086/swc.2023.06.04,MULTI-OBJECTIVE OPTIMIZATION OF BUILDING ENVELOPE FOR DAYLIGHT AND ENERGY PERFORMANCE IN HOT AND DRY INDIAN CLIMATE,Proceedings Ises Solar World Congress 2023 Swc 2023
2-s2.0-85209791827,10.52842/conf.ecaade.2024.1.283,https://doi.org/10.52842/conf.ecaade.2024.1.283,Maximizing Solar Energy Harvesting of the Kinetic Photovoltaic System,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85178051226,10.1063/5.0171316,https://doi.org/10.1063/5.0171316,Hygrothermal Assessment of a Façade with ETICS Using Dynamic Monitoring and Numerical Simulation in a Real Case Study,Aip Conference Proceedings
2-s2.0-85179555847,10.1063/5.0176121,https://doi.org/10.1063/5.0176121,Wind turbine dynamic shading: The effects on combined solar and wind farms,Journal of Renewable and Sustainable Energy
2-s2.0-85177842932,10.1063/5.0170347,https://doi.org/10.1063/5.0170347,The motion-based analysis of kinetic shading devices activated by smart materials,Aip Conference Proceedings
2-s2.0-85173843361,10.1680/jsmic.23.00015,https://doi.org/10.1680/jsmic.23.00015,The impact of building surface optimization and dynamic control on climate adaptation,Proceedings of the Institution of Civil Engineers Smart Infrastructure and Construction
2-s2.0-85169124666,10.22452/jdbe.vol23no1.3,https://doi.org/10.22452/jdbe.vol23no1.3,Double skin façade adoption influencing ventilation performance in educational buildings,Journal of Design and Built Environment
2-s2.0-85162130738,10.15627/JD.2023.2,https://doi.org/10.15627/JD.2023.2,Visual Comfort Assessment of Hospital Patient Rooms with Climate Responsive Facades,Journal of Daylighting
2-s2.0-85160646711,10.1063/5.0138985,https://doi.org/10.1063/5.0138985,Dynamic Analysis of Different Fenestration Design in Artificial Hip Joint Using Finite Element Analysis,Aip Conference Proceedings
2-s2.0-85217916651,10.55670/fpll.futech.2.2.2,https://doi.org/10.55670/fpll.futech.2.2.2,"Skin porosity geometry from the energy efficiency point of view; case study: an office building in Mashhad, Iran",Future Technology
2-s2.0-85159654611,10.1063/5.0112023,https://doi.org/10.1063/5.0112023,Sustainable energy in the concept of kinetic architecture (case study: D*haus dynamic),Aip Conference Proceedings
2-s2.0-85157962488,10.1680/jener.21.00102,https://doi.org/10.1680/jener.21.00102,"Energy-efficient design of building facade, inspired by human skin",Proceedings of Institution of Civil Engineers Energy
2-s2.0-85147151982,10.1073/pnas.2210351120,https://doi.org/10.1073/pnas.2210351120,Multilayered optofluidics for sustainable buildings,Proceedings of the National Academy of Sciences of the United States of America
2-s2.0-85150357468,10.37934/araset.29.3.6276,https://doi.org/10.37934/araset.29.3.6276,Solar Responsive Facade as Siamese Cultural Aesthetic Frontage in Malaysia,Journal of Advanced Research in Applied Sciences and Engineering Technology
2-s2.0-85148695173,10.1089/3dp.2022.0061,https://doi.org/10.1089/3dp.2022.0061,Codesign of Biobased Cellulose-Filled Filaments and Mesostructures for 4D Printing Humidity Responsive Smart Structures,3D Printing and Additive Manufacturing
2-s2.0-85110797255,10.1108/SASBE-04-2021-0075,https://doi.org/10.1108/SASBE-04-2021-0075,Recommended angle of a modular dynamic façade in hot-arid climate: daylighting and energy simulation,Smart and Sustainable Built Environment
2-s2.0-85197195065,10.52842/conf.caadria.2023.1.493,https://doi.org/10.52842/conf.caadria.2023.1.493,PARAMETRIC DESIGN AND ANALYSIS OF DYNAMIC LOUVER FOR OPTIMIZED DAYLIGHTING IN HIGH-RISE OFFICE BUILDINGS,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-85179517009,10.26868/25222708.2023.1518,https://doi.org/10.26868/25222708.2023.1518,Application of ISO/DIS 52016-3 for Dynamic Shadings in an Office Building,Building Simulation Conference Proceedings
2-s2.0-85179506485,10.26868/25222708.2023.1504,https://doi.org/10.26868/25222708.2023.1504,Adaptive façades for residential buildings: a preliminary study,Building Simulation Conference Proceedings
2-s2.0-85179510685,10.26868/25222708.2023.1499,https://doi.org/10.26868/25222708.2023.1499,Effect of Infill Height Design Variation of 4D-printed Hygromorphic-Based Louvers on Daylight Performance,Building Simulation Conference Proceedings
2-s2.0-85143235541,10.13189/cea.2023.110122,https://doi.org/10.13189/cea.2023.110122,Exploring the Impact of Kinetic Façade Environmental Control Systems in the Development of Sustainable Design: A Systematic Literature Review,Civil Engineering and Architecture
2-s2.0-85153756074,10.1017/pds.2023.330,https://doi.org/10.1017/pds.2023.330,SYSTEMATIC CLASSIFICATION OF ADAPTIVE FAÇADES - PREPARING A DATABASE,Proceedings of the Design Society
2-s2.0-85197184816,10.52842/conf.caadria.2023.1.199,https://doi.org/10.52842/conf.caadria.2023.1.199,OPTIMISING THE CONTROL STRATEGIES FOR PERFORMANCEDRIVEN DYNAMIC BUILDING FACADES USING MACHINE LEARNING,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-85178041754,10.2478/rtuect-2023-0053,https://doi.org/10.2478/rtuect-2023-0053,Revolutionizing the Building Envelope: A Comprehensive Scientific Review of Innovative Technologies for Reduced Emissions,Environmental and Climate Technologies
2-s2.0-105025581407,10.58491/2735-4202.3093,https://doi.org/10.58491/2735-4202.3093,The Role of Smart Mashrabiya to Provide Daylighting in Office Buildings,Mej Mansoura Engineering Journal
2-s2.0-85179511685,10.26868/25222708.2023.1446,https://doi.org/10.26868/25222708.2023.1446,Multispectral Lighting Simulation Approaches for Predicting Opsin-driven Metrics and their Application in a Neonatal Intensive Care Unit,Building Simulation Conference Proceedings
2-s2.0-85187506554,10.47982/jfde.2023.1.03,https://doi.org/10.47982/jfde.2023.1.03,An Evaluation Study of Shading Devices and Their Impact on the Aesthetic Perception vs. Their Energy Efficiency,Journal of Facade Design and Engineering
2-s2.0-85179504543,10.26868/25222708.2023.1455,https://doi.org/10.26868/25222708.2023.1455,Impact of Different Perforation Rates of Perforated Louvers on Indoor Visual Comfort and Outdoor Views,Building Simulation Conference Proceedings
2-s2.0-85207046420,10.24425/ace.2023.147672,https://doi.org/10.24425/ace.2023.147672,Influence of anchoring and bracing system on dynamic characteristics of façade scaffolding,Archives of Civil Engineering
2-s2.0-85171749239,10.52202/069179-0511,https://doi.org/10.52202/069179-0511,USING CO-DESIGN FOR DEVELOPING A NEW WOODEN FAÇADE SYSTEM,13th World Conference on Timber Engineering Wcte 2023
2-s2.0-85180495697,10.37934/aram.110.1.3751,https://doi.org/10.37934/aram.110.1.3751,Exploring the Feasibility of Utilizing Palm Tree Texture for a Self-Cleaning Architectural Design of Building Envelopes,Journal of Advanced Research in Applied Mechanics
2-s2.0-85145608238,10.1201/9781003348443-122,https://doi.org/10.1201/9781003348443-122,Extraordinary mechanics in slender structural surfaces,Current Perspectives and New Directions in Mechanics Modelling and Design of Structural Systems Proceedings of the 8th International Conference on Structural Engineering Mechanics and Computation 2022
2-s2.0-85168134298,10.23919/SpliTech58164.2023.10193153,https://doi.org/10.23919/SpliTech58164.2023.10193153,Improving the cooling performance of an Opaque Ventilated Facade using an Airflow Network Model for the Mediterranean climate,2023 8th International Conference on Smart and Sustainable Technologies Splitech 2023
2-s2.0-85171879026,10.52842/conf.ecaade.2023.1.439,https://doi.org/10.52842/conf.ecaade.2023.1.439,4D Printing of Hygroscopic Wood Based Actuators for Climate Responsive Skin,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85148246406,10.13189/cea.2023.110221,https://doi.org/10.13189/cea.2023.110221,A Sensitivity Analysis of Geometric Parameters of 4D-Printed Bidirectional Shape-Memory Composite in Architectural Façade Design,Civil Engineering and Architecture
2-s2.0-85151798422,10.2298/TSCI2302007C,https://doi.org/10.2298/TSCI2302007C,THE HVAC MODEL PREDICTIVE CONTROL OF BUILDING THERMAL DYNAMIC CHARACTERISTICS,Thermal Science
2-s2.0-85182570322,10.7782/JKSR.2023.26.12.843,https://doi.org/10.7782/JKSR.2023.26.12.843,Application of Multibody Dynamics Simulation in Approximation of Rail Vehicle Dynamic Envelope,Journal of the Korean Society for Railway
2-s2.0-85172442884,10.52842/conf.ecaade.2023.2.791,https://doi.org/10.52842/conf.ecaade.2023.2.791,Utilizing Web Applications for Developing Digital Twin: Case study urban tunnel with kinetic roof,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85162162220,10.34133/research.0103,https://doi.org/10.34133/research.0103,Switchable Kirigami Structures as Window Envelopes for Energy-Efficient Buildings,Research
2-s2.0-85159932399,10.14311/APP.2022.38.0354,https://doi.org/10.14311/APP.2022.38.0354,TWIN ROOMS – NEW EXPERIMENTAL TEST CELLS FOR TESTING ADVANCED FACADE ELEMENTS,Acta Polytechnica Ctu Proceedings
2-s2.0-85159959519,10.14311/APP.2022.38.0463,https://doi.org/10.14311/APP.2022.38.0463,INNOVATION AND EXPERIMENTATION OF ADAPTIVE MODEL FOR CURTAIN WALL,Acta Polytechnica Ctu Proceedings
2-s2.0-85114519423,10.1108/ECAM-05-2021-0428,https://doi.org/10.1108/ECAM-05-2021-0428,4D-printed parametric façade in architecture: prototyping a self-shaping skin using programmable two-way shape memory composite (TWSMC),Engineering Construction and Architectural Management
2-s2.0-85115234714,10.1108/ECAM-05-2021-0448,https://doi.org/10.1108/ECAM-05-2021-0448,Investigating the probability of designing net-zero energy buildings with consideration of electric vehicles and renewable energy,Engineering Construction and Architectural Management
2-s2.0-85147337423,10.47982/jfde.2022.powerskin.01,https://doi.org/10.47982/jfde.2022.powerskin.01,"Active, Passive and Cyber-Physical Adaptive Façade Strategies: a Comparative Analysis Through Case Studies",Journal of Facade Design and Engineering
2-s2.0-85131514385,10.3992/jgb.17.1.71,https://doi.org/10.3992/jgb.17.1.71,RESPONSIVE KINETIC FAÇADE STRATEGY AND DETERMINATION OF THE EFFECT ON SOLAR HEAT GAIN USING PARAMETRIC BIM-BASED ENERGY SIMULATION,Journal of Green Building
2-s2.0-85147755626,10.15627/JD.2022.15,https://doi.org/10.15627/JD.2022.15,Evaluation of Daylight and Glare Quality of Office Spaces with Flat and Dynamic Shading System Facades in Hot Arid Climate,Journal of Daylighting
2-s2.0-85102990809,10.1108/JCHMSD-12-2020-0174,https://doi.org/10.1108/JCHMSD-12-2020-0174,Improvement of the cultural heritage perception potential model by the usage of eye-tracking technology,Journal of Cultural Heritage Management and Sustainable Development
2-s2.0-85130135255,10.1108/ARCH-09-2021-0255,https://doi.org/10.1108/ARCH-09-2021-0255,The FIX-up mix-up; undue façadism or adaptive reuse? Examining the former FIX brewery transformation into the National Museum of Contemporary Art in Athens,Archnet Ijar International Journal of Architectural Research
2-s2.0-85150997393,10.3103/S0003701X22600497,https://doi.org/10.3103/S0003701X22600497,Comparative Testing Lightweight Buildings with PCMs within a Whole-Building Simulation Level,Applied Solar Energy English Translation of Geliotekhnika
2-s2.0-85132117289,10.15627/jd.2022.2,https://doi.org/10.15627/jd.2022.2,Development of Two-Step Biomimetic Design and Evaluation Framework for Performance-Oriented Design of Multi-Functional Adaptable Building Envelopes,Journal of Daylighting
2-s2.0-85131377494,10.1017/pds.2022.257,https://doi.org/10.1017/pds.2022.257,Main Characteristics of Adaptive Façades,Proceedings of the Design Society
2-s2.0-85142352228,10.48044/jauf.2022.008,https://doi.org/10.48044/jauf.2022.008,Modeling the Shading Effect of Vancouver’s Urban Tree Canopy in Relation to Neighborhood Variations,Arboriculture and Urban Forestry
2-s2.0-85102566878,10.1108/ECAM-07-2020-0559,https://doi.org/10.1108/ECAM-07-2020-0559,ANP model for evaluating the performance of adaptive façade systems in complex commercial buildings,Engineering Construction and Architectural Management
2-s2.0-85183757871,10.52842/conf.caadria.2022.1.141,https://doi.org/10.52842/conf.caadria.2022.1.141,MACHINE LEARNING MODELING AND GENETIC OPTIMIZATION OF ADAPTIVE BUILDING FAÇADE TOWARDS THE LIGHT ENVIRONMENT,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-85148509819,10.47982/jfde.2022.1.06,https://doi.org/10.47982/jfde.2022.1.06,Empirical validation of co-simulation models for adaptive building envelopes,Journal of Facade Design and Engineering
2-s2.0-85136105100,10.14455/ISEC.2022.9(1).AAE-18,https://doi.org/10.14455/ISEC.2022.9(1).AAE-18,INVESTIGATING THE IMPACT OF BIO-INSPIRED FAÇADE DESIGN ON INDOOR ENVIRONMENT,Proceedings of International Structural Engineering and Construction
2-s2.0-85134429322,10.47982/jfde.2022.1.02,https://doi.org/10.47982/jfde.2022.1.02,Towards a Human Centred Approach for Adaptive Façades An Overview of User Experiences in Work Environments,Journal of Facade Design and Engineering
2-s2.0-85169066096,10.52842/conf.caadria.2022.1.151,https://doi.org/10.52842/conf.caadria.2022.1.151,REINFORCEMENT LEARNING-BASED GENERATIVE DESIGN METHODOLOGY FOR KINETIC FACADE,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-85142899109,10.47982/jfde.2022.1.03,https://doi.org/10.47982/jfde.2022.1.03,Exploring the Impact of Geometry and Fibre Arrangements on Daylight Control in Bistable Kinetic Shades,Journal of Facade Design and Engineering
2-s2.0-85138101402,10.23919/ANNSIM55834.2022.9859413,https://doi.org/10.23919/ANNSIM55834.2022.9859413,Predicting Cooling Energy Demands of Adaptive Facades Using Artificial Neural Network,Proceedings of the 2022 Annual Modeling and Simulation Conference Annsim 2022
2-s2.0-105019930027,10.21926/aeer.2203038,https://doi.org/10.21926/aeer.2203038,Implementation of a Dynamic Thermal and Illuminance Control System in Responsive Façades: Shading Study,Advances in Environmental and Engineering Research
2-s2.0-85151548623,10.26868/25222708.2021.30525,https://doi.org/10.26868/25222708.2021.30525,The influence of occupant behaviour on the energy performance of single office space with adaptive facades: simulation versus measured data,Building Simulation Conference Proceedings
2-s2.0-85151552398,10.26868/25222708.2021.30753,https://doi.org/10.26868/25222708.2021.30753,Radiant spectral energy for simulation in the built environment,Building Simulation Conference Proceedings
2-s2.0-85136138152,10.14455/ISEC.2022.9(1).AAE-08,https://doi.org/10.14455/ISEC.2022.9(1).AAE-08,THE APPLICATION OF AN ADAPTIVE SOFT STRUCTURE FOR LIGHTWEIGHT FACADES,Proceedings of International Structural Engineering and Construction
2-s2.0-85151557435,10.26868/25222708.2021.30754,https://doi.org/10.26868/25222708.2021.30754,Occupant-centric control of transparent dynamic façades through an integrated co-simulation framework,Building Simulation Conference Proceedings
2-s2.0-85132073479,10.14627/537724064,https://doi.org/10.14627/537724064,Hybrid Landscapes of India: Communicators Between the Worlds,Journal of Digital Landscape Architecture
2-s2.0-85132177960,10.1117/12.2612851,https://doi.org/10.1117/12.2612851,Kinetic Bistable Flaps Actuated with Magneto-Active Elastomers,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85140894019,10.13189/cea.2022.100719,https://doi.org/10.13189/cea.2022.100719,"Parametric Hypercell Mechanism for Adaptive Building Skin: A Case Study in New Administrative Capital, Egypt",Civil Engineering and Architecture
2-s2.0-85151546005,10.26868/25222708.2021.30432,https://doi.org/10.26868/25222708.2021.30432,Advanced Control of Dynamic Facades and HVAC with Reinforcement Learning based on Standardized Co-simulation,Building Simulation Conference Proceedings
2-s2.0-85144487883,10.2478/rtuect-2022-0096,https://doi.org/10.2478/rtuect-2022-0096,The Effect of Fresnel Lens Focal Point Location on Heat Transfer in Phase Change Material (PCM) Enhanced Dynamic Solar Facade,Environmental and Climate Technologies
2-s2.0-85131431101,10.37575/b/sci/210082,https://doi.org/10.37575/b/sci/210082,Assessing the Effect of Building Skin Adaptability on Energy Consumption in Hot Arid Regions,Scientific Journal of King Faisal University Basic and Applied Sciences
2-s2.0-85149879864,10.47982/jfde.2022.powerskin.2,https://doi.org/10.47982/jfde.2022.powerskin.2,Influence of Automated Façades on Occupants: A Review,Journal of Facade Design and Engineering
2-s2.0-85151556466,10.26868/25222708.2021.30864,https://doi.org/10.26868/25222708.2021.30864,Radiation Control Optimization for Dynamic Glazing in Building Façade in Subtropical Climate,Building Simulation Conference Proceedings
2-s2.0-85137052208,10.15627/jd.2022.11,https://doi.org/10.15627/jd.2022.11,The optimization of louvers shading devices and room orientation under three different sky conditions,Journal of Daylighting
2-s2.0-85124775061,10.2220/biomedres.43.11,https://doi.org/10.2220/biomedres.43.11,Diet-related changes of basal lamina fenestrations in the villous epithelium of the rat small intestine: Statistical analysis on scanning electron microscopy,Biomedical Research Japan
2-s2.0-85151555038,10.26868/25222708.2021.30519,https://doi.org/10.26868/25222708.2021.30519,Investigating the control strategies for Breathing Walls during summer: a dynamic simulation study,Building Simulation Conference Proceedings
2-s2.0-85121833504,10.13189/cea.2021.090731,https://doi.org/10.13189/cea.2021.090731,Biomimetic approaches for adaptive building envelopes: Applications and design considerations,Civil Engineering and Architecture
2-s2.0-85120030842,10.1186/s44147-021-00037-5,https://doi.org/10.1186/s44147-021-00037-5,Bio-algae: a study of an interactive facade for commercial buildings in populated cities,Journal of Engineering and Applied Science
2-s2.0-85122617272,10.18280/ijdne.160601,https://doi.org/10.18280/ijdne.160601,Adjustable Internal Shading for Home Office Daylighting in Tropical Climates,International Journal of Design and Nature and Ecodynamics
2-s2.0-85119376531,10.1063/5.0068362,https://doi.org/10.1063/5.0068362,Surveying impacts of adaptive facades on acoustical quality of classrooms,Aip Conference Proceedings
2-s2.0-85110071920,10.1108/OHI-02-2021-0028,https://doi.org/10.1108/OHI-02-2021-0028,4D printing of wooden actuators: encoding FDM wooden filaments for architectural responsive skins,Open House International
2-s2.0-85109390454,10.1108/OHI-02-2021-0031,https://doi.org/10.1108/OHI-02-2021-0031,"A dynamic vertical shading optimisation to improve view, visual comfort and operational energy",Open House International
2-s2.0-85118460027,10.23919/SpliTech52315.2021.9566358,https://doi.org/10.23919/SpliTech52315.2021.9566358,"Energy refurbishment of an office building by addition of a second skin: Improvement of thermal behavior, energy performance and possible conversion by PV",2021 6th International Conference on Smart and Sustainable Technologies Splitech 2021
2-s2.0-85114738334,10.7480/jfde.2021.2.5331,https://doi.org/10.7480/jfde.2021.2.5331,Blast resilience enhancement of cable-supported Façade utilizing super-elastic shape memory alloy,Journal of Facade Design and Engineering
2-s2.0-85104917961,10.7480/jfde.2021.1.5535,https://doi.org/10.7480/jfde.2021.1.5535,PAOSS : Pneumatically Actuated Origami Sun Shading,Journal of Facade Design and Engineering
2-s2.0-85104908798,10.7480/jfde.2021.1.5539,https://doi.org/10.7480/jfde.2021.1.5539,Smart Textile Sun Shading Development of Functional ADAPTEX Prototypes,Journal of Facade Design and Engineering
2-s2.0-85123768643,10.13128/techne-10687,https://doi.org/10.13128/techne-10687,Applied innovation: Technological experiments on biomimetic façade systems and solar panels,Techne
2-s2.0-85112087786,10.13128/techne-10699,https://doi.org/10.13128/techne-10699,Novel component for smart sustainable. Building Envelopes,Techne
2-s2.0-85086149629,10.1108/TR-05-2019-0173,https://doi.org/10.1108/TR-05-2019-0173,Hospitality technology progress towards intelligent buildings: a perspective article,Tourism Review
2-s2.0-85124652049,10.52842/conf.ecaade.2021.1.365,https://doi.org/10.52842/conf.ecaade.2021.1.365,Towards a Digital Workflow for Designing Bistable Kinetic Façades,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85101152885,10.15627/jd.2021.5,https://doi.org/10.15627/jd.2021.5,Biomimetic kinetic shading facade inspired by tree morphology for improving occupant’s daylight performance,Journal of Daylighting
2-s2.0-85116026456,10.33383/2019-087,https://doi.org/10.33383/2019-087,Approaches to optimization for movable shading systems: A review of optimization methods and tools,Light and Engineering
2-s2.0-85105823271,10.35378/gujs.725902,https://doi.org/10.35378/gujs.725902,Adaptive architecture based on environmental performance: an advanced intelligent façade (Aif) module,Gazi University Journal of Science
2-s2.0-85105299904,10.18848/2325-1662/CGP/V15I01/71-83,https://doi.org/10.18848/2325-1662/CGP/V15I01/71-83,Designing an interactive and energy efficient building facade using photo voltaic panels,International Journal of Architectonic Spatial and Environmental Design
2-s2.0-85122146867,10.23967/wccm-eccomas.2020.097,https://doi.org/10.23967/wccm-eccomas.2020.097,Computational modeling of the mechanics of energy harvesters based on tensegrity solar faÇades,World Congress in Computational Mechanics and Eccomas Congress
2-s2.0-85111509119,10.46754/JSSM.2021.06.011,https://doi.org/10.46754/JSSM.2021.06.011,A Qualitative Study On Airflow Characteristics Across A Wooden Slotted Down Window Panel For Passive Ventilation And Façade Shading Application,Journal of Sustainability Science and Management
2-s2.0-85112712446,10.2478/rtuect-2021-0033,https://doi.org/10.2478/rtuect-2021-0033,Laboratory Testing of Small-Scale Active Solar Façade Module,Environmental and Climate Technologies
2-s2.0-85113814258,10.14455/ISEC.2021.8(1).STR-12,https://doi.org/10.14455/ISEC.2021.8(1).STR-12,Full-scale experimental testing to investigate windwind-induced vibrations on curtain wall systems,Proceedings of International Structural Engineering and Construction
2-s2.0-85104604035,10.1515/cls-2021-0013,https://doi.org/10.1515/cls-2021-0013,Folded surface elements coupled with planar scissor linkages: A novel hybrid type of deployable structures,Curved and Layered Structures
2-s2.0-85171538240,10.33586/hya.2019.2882,https://doi.org/10.33586/hya.2019.2882,Forming process of façade panels by curved folding with combined geometric and mechanical optimisation,Hormigon Y Acero
2-s2.0-85099220530,10.1186/s43065-020-00011-0,https://doi.org/10.1186/s43065-020-00011-0,Large-scale inflatable structures for tunnel protection: a review of the Resilient Tunnel Plug project,Journal of Infrastructure Preservation and Resilience
2-s2.0-85089192606,10.1039/c9se01246j,https://doi.org/10.1039/c9se01246j,Destructive reverse bias pinning in perovskite/silicon tandem solar modules caused by perovskite hysteresis under dynamic shading,Sustainable Energy and Fuels
2-s2.0-85083718105,10.1371/journal.pone.0231554,https://doi.org/10.1371/journal.pone.0231554,Occupant-centered optimization framework to evaluate and design new dynamic shading typologies,Plos One
2-s2.0-85084984543,10.18280/ijdne.150210,https://doi.org/10.18280/ijdne.150210,Towards efficient green architecture and sustainable facades using novel brick design,International Journal of Design and Nature and Ecodynamics
2-s2.0-85101734566,10.5749/envispacplac.12.1.0110,https://doi.org/10.5749/envispacplac.12.1.0110,"(In)stable Boundaries–towards Adaptive Architecture: Interrelated Changes in Architecture, Atmosphere and Human Experience",Environment Space Place
2-s2.0-85091338421,10.52842/conf.caadria.2020.1.579,https://doi.org/10.52842/conf.caadria.2020.1.579,Parametric modelling and simulation of an indoor temperature responsive rotational shading system design,Re Anthropocene Design in the Age of Humans Proceedings of the 25th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2020
2-s2.0-85128244716,10.52842/conf.ecaade.2020.1.133,https://doi.org/10.52842/conf.ecaade.2020.1.133,Hygrosensitive Kinetic Facade: A full-scale meteorosensitive shading system based on wood's self-actuated hygroscopic behavior,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85085729836,10.1117/12.2558972,https://doi.org/10.1117/12.2558972,Aerodynamic mitigation of origami-inspired building structures subjected to hurricane wind loads,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85090284654,10.2478/rtuect-2020-0027,https://doi.org/10.2478/rtuect-2020-0027,Solar Facade Module for Nearly Zero Energy Building. Extended Test Period,Environmental and Climate Technologies
2-s2.0-85096044479,10.7480/jfde.2020.1.4700,https://doi.org/10.7480/jfde.2020.1.4700,A novel approach to shape memory alloys applied to passive adaptive shading systems,Journal of Facade Design and Engineering
2-s2.0-85090259646,10.4186/ej.2020.24.4.229,https://doi.org/10.4186/ej.2020.24.4.229,Prototype of automated shading device: preliminary development,Engineering Journal
2-s2.0-85108424163,10.14455/ISEC.res.2020.7(1).STR-36,https://doi.org/10.14455/ISEC.res.2020.7(1).STR-36,Effect of applied interior thermal insulation systems on the energy performance of a historical/contemporary masonry,Proceedings of International Structural Engineering and Construction
2-s2.0-85097549274,10.3992/jgb.15.4.67,https://doi.org/10.3992/jgb.15.4.67,Self-adapting faÇade systems: Experimentation regarding the exploitation of thermal dilation,Journal of Green Building
2-s2.0-85064130830,10.3992/1943-4618.14.1.165,https://doi.org/10.3992/1943-4618.14.1.165,Environmentally responsive kinetic faÇade for educational buildings,Journal of Green Building
2-s2.0-85078610203,10.15627/jd.2019.14,https://doi.org/10.15627/jd.2019.14,Photobioreactors as a dynamic shading system conceived for an outdoor workspace of the state library of queensland in brisbane: Study of daylighting performances,Journal of Daylighting
2-s2.0-85071248411,10.1049/iet-rpg.2018.6127,https://doi.org/10.1049/iet-rpg.2018.6127,Proof of concept for a novel and smart shade resilient photovoltaic module,Iet Renewable Power Generation
2-s2.0-85077528522,10.3992/1943-4618.14.4.1,https://doi.org/10.3992/1943-4618.14.4.1,Adaptive building and skin: An innovative computational workflow to design energy efficient buildings in different climate zones,Journal of Green Building
2-s2.0-85065639636,10.1108/JCHMSD-09-2018-0066,https://doi.org/10.1108/JCHMSD-09-2018-0066,"Assessment of the perception of cultural heritage as an adaptive re-use and sustainable development strategy: Case study of Kaunas, Lithuania",Journal of Cultural Heritage Management and Sustainable Development
2-s2.0-85063787030,10.1108/ECAM-11-2017-0242,https://doi.org/10.1108/ECAM-11-2017-0242,Designing with pixels: parametric thinking for patterning dynamic building facades,Engineering Construction and Architectural Management
2-s2.0-85062951783,10.33383/2018-038,https://doi.org/10.33383/2018-038,A novel framework to evaluate the performance of responsive kinetic shading devices,Light and Engineering
2-s2.0-85202615055,10.46855/energy-proceedings-2995,https://doi.org/10.46855/energy-proceedings-2995,THE IMPACT OF DYNAMIC FACADE TYPOLOGY ON DAYLIGHT AND ENERGY PERFORMANCE: COMPARING ROTATION AND FOLDING MOTION,Energy Proceedings
2-s2.0-85061911695,10.7480/jfde.2019.1.2778,https://doi.org/10.7480/jfde.2019.1.2778,A study on the impact of climate adaptive building shells on indoor comfort,Journal of Facade Design and Engineering
2-s2.0-85076378633,10.7480/jfde.2019.2.2467,https://doi.org/10.7480/jfde.2019.2.2467,Rethinking Adaptive Building Skins from a Life Cycle Assessment perspective,Journal of Facade Design and Engineering
2-s2.0-85061933873,10.7480/jfde.2019.1.2662,https://doi.org/10.7480/jfde.2019.1.2662,SMP Prototype Design and Fabrication for Thermo-responsive Façade Elements,Journal of Facade Design and Engineering
2-s2.0-85069792022,10.1117/12.2514132,https://doi.org/10.1117/12.2514132,Towards resilient adaptive origami-inspired diagrid building envelope,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85129452352,10.5151/proceedings-ecaadesigradi2019_459,https://doi.org/10.5151/proceedings-ecaadesigradi2019_459,Dynamic Façade Design Studio From sketches to microcontrollers,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85076305444,10.7480/jfde.2019.2.2463,https://doi.org/10.7480/jfde.2019.2.2463,Superposition matrix for the assessment of performance-relevant adaptive façade functions,Journal of Facade Design and Engineering
2-s2.0-85069169883,10.5176/2301-394X_ACE19.526,https://doi.org/10.5176/2301-394X_ACE19.526,Wind pressure analysis of movable shading by using cfd,Proceedings of the Annual International Conference on Architecture and Civil Engineering
2-s2.0-85079029446,10.7712/120119.7066.18385,https://doi.org/10.7712/120119.7066.18385,Computational modeling of the dynamics of active sunscreens with tensegrity architecture,Compdyn Proceedings
2-s2.0-85079221576,10.1201/9780429426506-171,https://doi.org/10.1201/9780429426506-171,"Manufacturing, optimization and design of electroactive cnt-actuators for adaptive building envelopes",Advances in Engineering Materials Structures and Systems Innovations Mechanics and Applications Proceedings of the 7th International Conference on Structural Engineering Mechanics and Computation 2019
2-s2.0-85079212903,10.1201/9780429426506-179,https://doi.org/10.1201/9780429426506-179,Design and control of adaptive tensegrity sunscreens,Advances in Engineering Materials Structures and Systems Innovations Mechanics and Applications Proceedings of the 7th International Conference on Structural Engineering Mechanics and Computation 2019
